125 787
101 112 1
102 110 1
102 120 1
102 123 1
103 105 1
103 106 1
103 109 1
104 105 1
105 112 1
105 117 1
105 122 1
106 121 1
106 122 1
107 118 1
107 124 1
108 115 1
109 118 1
113 117 1
113 123 1
115 119 1
116 118 1
116 123 1
117 118 1
117 119 1
