73 1314
8 36 1
8 38 1
8 39 1
8 41 1
8 44 1
8 45 1
8 50 1
8 51 1
8 52 1
8 55 1
8 57 1
8 64 1
8 65 1
8 67 1
8 68 1
8 69 1
8 70 1
8 72 1
8 73 1
9 12 1
9 13 1
9 14 1
9 16 1
9 20 1
9 22 1
9 23 1
9 24 1
9 27 1
9 29 1
9 31 1
9 32 1
9 33 1
9 34 1
9 35 1
9 38 1
9 41 1
9 43 1
9 44 1
9 47 1
9 48 1
9 49 1
9 50 1
9 54 1
9 55 1
9 57 1
9 59 1
9 60 1
9 61 1
9 62 1
9 63 1
9 64 1
9 67 1
9 72 1
10 11 1
10 12 1
10 16 1
10 18 1
10 19 1
10 20 1
10 22 1
10 26 1
10 27 1
10 29 1
10 31 1
10 37 1
10 38 1
10 40 1
10 41 1
10 43 1
10 46 1
10 47 1
10 52 1
10 53 1
10 54 1
10 57 1
10 59 1
10 66 1
10 67 1
10 69 1
10 70 1
10 71 1
10 72 1
11 14 1
11 15 1
11 16 1
11 18 1
11 22 1
11 24 1
11 25 1
11 26 1
11 29 1
11 31 1
11 33 1
11 34 1
11 35 1
11 36 1
11 37 1
11 40 1
11 43 1
11 45 1
11 46 1
11 49 1
11 50 1
11 51 1
11 52 1
11 56 1
11 57 1
11 59 1
11 61 1
11 62 1
11 63 1
11 64 1
11 65 1
11 66 1
11 69 1
12 13 1
12 14 1
12 18 1
12 20 1
12 21 1
12 22 1
12 24 1
12 28 1
12 29 1
12 31 1
12 33 1
12 39 1
12 40 1
12 42 1
12 43 1
12 45 1
12 48 1
12 49 1
12 54 1
12 55 1
12 56 1
12 59 1
12 61 1
12 68 1
12 69 1
12 71 1
12 72 1
12 73 1
13 16 1
13 17 1
13 18 1
13 20 1
13 24 1
13 26 1
13 27 1
13 28 1
13 31 1
13 33 1
13 35 1
13 36 1
13 37 1
13 38 1
13 39 1
13 42 1
13 45 1
13 47 1
13 48 1
13 51 1
13 52 1
13 53 1
13 54 1
13 58 1
13 59 1
13 61 1
13 63 1
13 64 1
13 65 1
13 66 1
13 67 1
13 68 1
13 71 1
14 15 1
14 16 1
14 20 1
14 22 1
14 23 1
14 24 1
14 26 1
14 30 1
14 31 1
14 33 1
14 35 1
14 41 1
14 42 1
14 44 1
14 45 1
14 47 1
14 50 1
14 51 1
14 56 1
14 57 1
14 58 1
14 61 1
14 63 1
14 70 1
14 71 1
14 73 1
15 18 1
15 19 1
15 20 1
15 22 1
15 26 1
15 28 1
15 29 1
15 30 1
15 33 1
15 35 1
15 37 1
15 38 1
15 39 1
15 40 1
15 41 1
15 44 1
15 47 1
15 49 1
15 50 1
15 53 1
15 54 1
15 55 1
15 56 1
15 60 1
15 61 1
15 63 1
15 65 1
15 66 1
15 67 1
15 68 1
15 69 1
15 70 1
15 73 1
16 17 1
16 18 1
16 22 1
16 24 1
16 25 1
16 26 1
16 28 1
16 32 1
16 33 1
16 35 1
16 37 1
16 43 1
16 44 1
16 46 1
16 47 1
16 49 1
16 52 1
16 53 1
16 58 1
16 59 1
16 60 1
16 63 1
16 65 1
16 72 1
16 73 1
17 20 1
17 21 1
17 22 1
17 24 1
17 28 1
17 30 1
17 31 1
17 32 1
17 35 1
17 37 1
17 39 1
17 40 1
17 41 1
17 42 1
17 43 1
17 46 1
17 49 1
17 51 1
17 52 1
17 55 1
17 56 1
17 57 1
17 58 1
17 62 1
17 63 1
17 65 1
17 67 1
17 68 1
17 69 1
17 70 1
17 71 1
17 72 1
18 19 1
18 20 1
18 24 1
18 26 1
18 27 1
18 28 1
18 30 1
18 34 1
18 35 1
18 37 1
18 39 1
18 45 1
18 46 1
18 48 1
18 49 1
18 51 1
18 54 1
18 55 1
18 60 1
18 61 1
18 62 1
18 65 1
18 67 1
19 22 1
19 23 1
19 24 1
19 26 1
19 30 1
19 32 1
19 33 1
19 34 1
19 37 1
19 39 1
19 41 1
19 42 1
19 43 1
19 44 1
19 45 1
19 48 1
19 51 1
19 53 1
19 54 1
19 57 1
19 58 1
19 59 1
19 60 1
19 64 1
19 65 1
19 67 1
19 69 1
19 70 1
19 71 1
19 72 1
19 73 1
20 21 1
20 22 1
20 26 1
20 28 1
20 29 1
20 30 1
20 32 1
20 36 1
20 37 1
20 39 1
20 41 1
20 47 1
20 48 1
20 50 1
20 51 1
20 53 1
20 56 1
20 57 1
20 62 1
20 63 1
20 64 1
20 67 1
20 69 1
21 24 1
21 25 1
21 26 1
21 28 1
21 32 1
21 34 1
21 35 1
21 36 1
21 39 1
21 41 1
21 43 1
21 44 1
21 45 1
21 46 1
21 47 1
21 50 1
21 53 1
21 55 1
21 56 1
21 59 1
21 60 1
21 61 1
21 62 1
21 66 1
21 67 1
21 69 1
21 71 1
21 72 1
21 73 1
22 23 1
22 24 1
22 28 1
22 30 1
22 31 1
22 32 1
22 34 1
22 38 1
22 39 1
22 41 1
22 43 1
22 49 1
22 50 1
22 52 1
22 53 1
22 55 1
22 58 1
22 59 1
22 64 1
22 65 1
22 66 1
22 69 1
22 71 1
23 26 1
23 27 1
23 28 1
23 30 1
23 34 1
23 36 1
23 37 1
23 38 1
23 41 1
23 43 1
23 45 1
23 46 1
23 47 1
23 48 1
23 49 1
23 52 1
23 55 1
23 57 1
23 58 1
23 61 1
23 62 1
23 63 1
23 64 1
23 68 1
23 69 1
23 71 1
23 73 1
24 25 1
24 26 1
24 30 1
24 32 1
24 33 1
24 34 1
24 36 1
24 40 1
24 41 1
24 43 1
24 45 1
24 51 1
24 52 1
24 54 1
24 55 1
24 57 1
24 60 1
24 61 1
24 66 1
24 67 1
24 68 1
24 71 1
24 73 1
25 28 1
25 29 1
25 30 1
25 32 1
25 36 1
25 38 1
25 39 1
25 40 1
25 43 1
25 45 1
25 47 1
25 48 1
25 49 1
25 50 1
25 51 1
25 54 1
25 57 1
25 59 1
25 60 1
25 63 1
25 64 1
25 65 1
25 66 1
25 70 1
25 71 1
25 73 1
26 27 1
26 28 1
26 32 1
26 34 1
26 35 1
26 36 1
26 38 1
26 42 1
26 43 1
26 45 1
26 47 1
26 53 1
26 54 1
26 56 1
26 57 1
26 59 1
26 62 1
26 63 1
26 68 1
26 69 1
26 70 1
26 73 1
27 30 1
27 31 1
27 32 1
27 34 1
27 38 1
27 40 1
27 41 1
27 42 1
27 45 1
27 47 1
27 49 1
27 50 1
27 51 1
27 52 1
27 53 1
27 56 1
27 59 1
27 61 1
27 62 1
27 65 1
27 66 1
27 67 1
27 68 1
27 72 1
27 73 1
28 29 1
28 30 1
28 34 1
28 36 1
28 37 1
28 38 1
28 40 1
28 44 1
28 45 1
28 47 1
28 49 1
28 55 1
28 56 1
28 58 1
28 59 1
28 61 1
28 64 1
28 65 1
28 70 1
28 71 1
28 72 1
29 32 1
29 33 1
29 34 1
29 36 1
29 40 1
29 42 1
29 43 1
29 44 1
29 47 1
29 49 1
29 51 1
29 52 1
29 53 1
29 54 1
29 55 1
29 58 1
29 61 1
29 63 1
29 64 1
29 67 1
29 68 1
29 69 1
29 70 1
30 31 1
30 32 1
30 36 1
30 38 1
30 39 1
30 40 1
30 42 1
30 46 1
30 47 1
30 49 1
30 51 1
30 57 1
30 58 1
30 60 1
30 61 1
30 63 1
30 66 1
30 67 1
30 72 1
30 73 1
31 34 1
31 35 1
31 36 1
31 38 1
31 42 1
31 44 1
31 45 1
31 46 1
31 49 1
31 51 1
31 53 1
31 54 1
31 55 1
31 56 1
31 57 1
31 60 1
31 63 1
31 65 1
31 66 1
31 69 1
31 70 1
31 71 1
31 72 1
32 33 1
32 34 1
32 38 1
32 40 1
32 41 1
32 42 1
32 44 1
32 48 1
32 49 1
32 51 1
32 53 1
32 59 1
32 60 1
32 62 1
32 63 1
32 65 1
32 68 1
32 69 1
33 36 1
33 37 1
33 38 1
33 40 1
33 44 1
33 46 1
33 47 1
33 48 1
33 51 1
33 53 1
33 55 1
33 56 1
33 57 1
33 58 1
33 59 1
33 62 1
33 65 1
33 67 1
33 68 1
33 71 1
33 72 1
33 73 1
34 35 1
34 36 1
34 40 1
34 42 1
34 43 1
34 44 1
34 46 1
34 50 1
34 51 1
34 53 1
34 55 1
34 61 1
34 62 1
34 64 1
34 65 1
34 67 1
34 70 1
34 71 1
35 38 1
35 39 1
35 40 1
35 42 1
35 46 1
35 48 1
35 49 1
35 50 1
35 53 1
35 55 1
35 57 1
35 58 1
35 59 1
35 60 1
35 61 1
35 64 1
35 67 1
35 69 1
35 70 1
35 73 1
36 37 1
36 38 1
36 42 1
36 44 1
36 45 1
36 46 1
36 48 1
36 52 1
36 53 1
36 55 1
36 57 1
36 63 1
36 64 1
36 66 1
36 67 1
36 69 1
36 72 1
36 73 1
37 40 1
37 41 1
37 42 1
37 44 1
37 48 1
37 50 1
37 51 1
37 52 1
37 55 1
37 57 1
37 59 1
37 60 1
37 61 1
37 62 1
37 63 1
37 66 1
37 69 1
37 71 1
37 72 1
38 39 1
38 40 1
38 44 1
38 46 1
38 47 1
38 48 1
38 50 1
38 54 1
38 55 1
38 57 1
38 59 1
38 65 1
38 66 1
38 68 1
38 69 1
38 71 1
39 42 1
39 43 1
39 44 1
39 46 1
39 50 1
39 52 1
39 53 1
39 54 1
39 57 1
39 59 1
39 61 1
39 62 1
39 63 1
39 64 1
39 65 1
39 68 1
39 71 1
39 73 1
40 41 1
40 42 1
40 46 1
40 48 1
40 49 1
40 50 1
40 52 1
40 56 1
40 57 1
40 59 1
40 61 1
40 67 1
40 68 1
40 70 1
40 71 1
40 73 1
41 44 1
41 45 1
41 46 1
41 48 1
41 52 1
41 54 1
41 55 1
41 56 1
41 59 1
41 61 1
41 63 1
41 64 1
41 65 1
41 66 1
41 67 1
41 70 1
41 73 1
42 43 1
42 44 1
42 48 1
42 50 1
42 51 1
42 52 1
42 54 1
42 58 1
42 59 1
42 61 1
42 63 1
42 69 1
42 70 1
42 72 1
42 73 1
43 46 1
43 47 1
43 48 1
43 50 1
43 54 1
43 56 1
43 57 1
43 58 1
43 61 1
43 63 1
43 65 1
43 66 1
43 67 1
43 68 1
43 69 1
43 72 1
44 45 1
44 46 1
44 50 1
44 52 1
44 53 1
44 54 1
44 56 1
44 60 1
44 61 1
44 63 1
44 65 1
44 71 1
44 72 1
45 48 1
45 49 1
45 50 1
45 52 1
45 56 1
45 58 1
45 59 1
45 60 1
45 63 1
45 65 1
45 67 1
45 68 1
45 69 1
45 70 1
45 71 1
46 47 1
46 48 1
46 52 1
46 54 1
46 55 1
46 56 1
46 58 1
46 62 1
46 63 1
46 65 1
46 67 1
46 73 1
47 50 1
47 51 1
47 52 1
47 54 1
47 58 1
47 60 1
47 61 1
47 62 1
47 65 1
47 67 1
47 69 1
47 70 1
47 71 1
47 72 1
47 73 1
48 49 1
48 50 1
48 54 1
48 56 1
48 57 1
48 58 1
48 60 1
48 64 1
48 65 1
48 67 1
48 69 1
49 52 1
49 53 1
49 54 1
49 56 1
49 60 1
49 62 1
49 63 1
49 64 1
49 67 1
49 69 1
49 71 1
49 72 1
49 73 1
50 51 1
50 52 1
50 56 1
50 58 1
50 59 1
50 60 1
50 62 1
50 66 1
50 67 1
50 69 1
50 71 1
51 54 1
51 55 1
51 56 1
51 58 1
51 62 1
51 64 1
51 65 1
51 66 1
51 69 1
51 71 1
51 73 1
52 53 1
52 54 1
52 58 1
52 60 1
52 61 1
52 62 1
52 64 1
52 68 1
52 69 1
52 71 1
52 73 1
53 56 1
53 57 1
53 58 1
53 60 1
53 64 1
53 66 1
53 67 1
53 68 1
53 71 1
53 73 1
54 55 1
54 56 1
54 60 1
54 62 1
54 63 1
54 64 1
54 66 1
54 70 1
54 71 1
54 73 1
55 58 1
55 59 1
55 60 1
55 62 1
55 66 1
55 68 1
55 69 1
55 70 1
55 73 1
56 57 1
56 58 1
56 62 1
56 64 1
56 65 1
56 66 1
56 68 1
56 72 1
56 73 1
57 60 1
57 61 1
57 62 1
57 64 1
57 68 1
57 70 1
57 71 1
57 72 1
58 59 1
58 60 1
58 64 1
58 66 1
58 67 1
58 68 1
58 70 1
59 62 1
59 63 1
59 64 1
59 66 1
59 70 1
59 72 1
59 73 1
60 61 1
60 62 1
60 66 1
60 68 1
60 69 1
60 70 1
60 72 1
61 64 1
61 65 1
61 66 1
61 68 1
61 72 1
62 63 1
62 64 1
62 68 1
62 70 1
62 71 1
62 72 1
63 66 1
63 67 1
63 68 1
63 70 1
64 65 1
64 66 1
64 70 1
64 72 1
64 73 1
65 68 1
65 69 1
65 70 1
65 72 1
66 67 1
66 68 1
66 72 1
67 70 1
67 71 1
67 72 1
68 69 1
68 70 1
69 72 1
69 73 1
70 71 1
70 72 1
72 73 1
