121 508
74 116 1
75 83 1
76 81 1
76 100 1
77 80 1
77 83 1
77 86 1
77 107 1
77 115 1
78 97 1
78 109 1
79 82 1
79 101 1
79 104 1
79 107 1
79 110 1
79 119 1
80 83 1
80 103 1
80 112 1
81 101 1
83 103 1
83 112 1
83 115 1
84 116 1
85 88 1
85 91 1
85 92 1
85 95 1
86 115 1
87 98 1
87 116 1
88 91 1
88 95 1
88 111 1
89 97 1
89 109 1
90 94 1
90 113 1
91 95 1
93 100 1
93 106 1
93 111 1
94 105 1
94 108 1
94 110 1
94 113 1
95 96 1
95 99 1
95 106 1
96 102 1
96 103 1
97 109 1
99 108 1
99 110 1
100 105 1
100 106 1
101 104 1
101 107 1
101 119 1
102 116 1
103 112 1
103 117 1
104 107 1
104 119 1
105 106 1
105 114 1
106 111 1
106 113 1
108 110 1
110 113 1
111 114 1
112 115 1
115 117 1
117 119 1
118 120 1
