200 6032
36 156 1
36 159 1
36 162 1
36 167 1
36 168 1
36 172 1
36 174 1
36 175 1
36 176 1
36 178 1
36 180 1
36 184 1
36 185 1
36 187 1
36 195 1
37 40 1
37 42 1
37 43 1
37 52 1
37 54 1
37 59 1
37 60 1
37 64 1
37 65 1
37 67 1
37 70 1
37 71 1
37 73 1
37 74 1
37 78 1
37 81 1
37 86 1
37 92 1
37 93 1
37 94 1
37 96 1
37 102 1
37 103 1
37 105 1
37 106 1
37 108 1
37 109 1
37 112 1
37 115 1
37 121 1
37 124 1
37 127 1
37 129 1
37 130 1
37 132 1
37 133 1
37 141 1
37 143 1
37 144 1
37 145 1
37 146 1
37 153 1
37 157 1
37 161 1
37 164 1
37 168 1
37 170 1
37 172 1
37 175 1
37 177 1
37 181 1
37 185 1
37 186 1
37 187 1
37 189 1
37 192 1
37 193 1
37 198 1
38 42 1
38 45 1
38 49 1
38 53 1
38 56 1
38 57 1
38 66 1
38 68 1
38 70 1
38 73 1
38 76 1
38 77 1
38 79 1
38 85 1
38 87 1
38 89 1
38 91 1
38 92 1
38 98 1
38 99 1
38 103 1
38 110 1
38 111 1
38 112 1
38 115 1
38 116 1
38 118 1
38 125 1
38 131 1
38 132 1
38 134 1
38 139 1
38 140 1
38 142 1
38 145 1
38 151 1
38 154 1
38 158 1
38 159 1
38 162 1
38 166 1
38 167 1
38 168 1
38 170 1
38 175 1
38 177 1
38 179 1
38 183 1
38 186 1
38 188 1
38 189 1
38 197 1
38 200 1
39 43 1
39 49 1
39 51 1
39 54 1
39 59 1
39 60 1
39 62 1
39 64 1
39 66 1
39 68 1
39 73 1
39 78 1
39 86 1
39 87 1
39 88 1
39 89 1
39 91 1
39 94 1
39 98 1
39 100 1
39 106 1
39 112 1
39 117 1
39 121 1
39 122 1
39 125 1
39 129 1
39 133 1
39 150 1
39 155 1
39 159 1
39 164 1
39 166 1
39 172 1
39 174 1
39 177 1
39 178 1
39 188 1
39 191 1
39 192 1
39 195 1
39 197 1
39 198 1
40 42 1
40 43 1
40 45 1
40 46 1
40 48 1
40 49 1
40 51 1
40 53 1
40 63 1
40 72 1
40 75 1
40 76 1
40 78 1
40 80 1
40 85 1
40 87 1
40 91 1
40 94 1
40 98 1
40 100 1
40 105 1
40 108 1
40 111 1
40 112 1
40 114 1
40 119 1
40 120 1
40 126 1
40 127 1
40 129 1
40 132 1
40 133 1
40 137 1
40 141 1
40 145 1
40 149 1
40 155 1
40 156 1
40 161 1
40 162 1
40 164 1
40 168 1
40 171 1
40 173 1
40 179 1
40 184 1
40 187 1
40 188 1
40 191 1
40 193 1
40 195 1
40 196 1
40 198 1
41 48 1
41 50 1
41 51 1
41 52 1
41 54 1
41 58 1
41 59 1
41 62 1
41 65 1
41 67 1
41 68 1
41 70 1
41 72 1
41 76 1
41 83 1
41 88 1
41 99 1
41 100 1
41 101 1
41 103 1
41 106 1
41 108 1
41 111 1
41 112 1
41 114 1
41 117 1
41 118 1
41 130 1
41 134 1
41 135 1
41 138 1
41 143 1
41 145 1
41 148 1
41 149 1
41 152 1
41 155 1
41 157 1
41 165 1
41 167 1
41 171 1
41 185 1
41 188 1
41 194 1
41 195 1
41 197 1
41 198 1
41 199 1
41 200 1
42 43 1
42 48 1
42 50 1
42 52 1
42 58 1
42 61 1
42 62 1
42 63 1
42 67 1
42 70 1
42 73 1
42 74 1
42 75 1
42 78 1
42 81 1
42 85 1
42 94 1
42 112 1
42 113 1
42 115 1
42 120 1
42 126 1
42 133 1
42 134 1
42 135 1
42 141 1
42 142 1
42 144 1
42 149 1
42 153 1
42 154 1
42 155 1
42 156 1
42 160 1
42 161 1
42 167 1
42 168 1
42 169 1
42 172 1
42 177 1
42 178 1
42 182 1
42 183 1
42 186 1
42 191 1
42 192 1
42 197 1
43 44 1
43 45 1
43 49 1
43 50 1
43 51 1
43 52 1
43 60 1
43 61 1
43 62 1
43 65 1
43 69 1
43 70 1
43 77 1
43 80 1
43 86 1
43 87 1
43 88 1
43 91 1
43 94 1
43 96 1
43 97 1
43 103 1
43 105 1
43 108 1
43 110 1
43 112 1
43 116 1
43 117 1
43 131 1
43 134 1
43 135 1
43 137 1
43 149 1
43 150 1
43 151 1
43 155 1
43 157 1
43 159 1
43 161 1
43 169 1
43 175 1
43 176 1
43 180 1
43 181 1
43 191 1
43 199 1
44 45 1
44 49 1
44 57 1
44 62 1
44 64 1
44 70 1
44 71 1
44 74 1
44 75 1
44 76 1
44 84 1
44 87 1
44 92 1
44 95 1
44 99 1
44 101 1
44 102 1
44 104 1
44 107 1
44 110 1
44 111 1
44 112 1
44 114 1
44 116 1
44 120 1
44 123 1
44 126 1
44 127 1
44 128 1
44 129 1
44 130 1
44 134 1
44 136 1
