97 2328
6 50 1
6 51 1
6 54 1
6 55 1
6 58 1
6 59 1
6 60 1
6 63 1
6 64 1
6 65 1
6 66 1
6 68 1
6 69 1
6 74 1
6 76 1
6 80 1
6 81 1
6 83 1
6 85 1
6 86 1
6 87 1
6 88 1
6 89 1
6 93 1
6 95 1
6 97 1
7 11 1
7 12 1
7 13 1
7 14 1
7 15 1
7 16 1
7 17 1
7 19 1
7 20 1
7 22 1
7 24 1
7 25 1
7 26 1
7 27 1
7 28 1
7 31 1
7 37 1
7 39 1
7 40 1
7 44 1
7 46 1
7 47 1
7 50 1
7 53 1
7 54 1
7 57 1
7 58 1
7 62 1
7 63 1
7 68 1
7 71 1
7 72 1
7 73 1
7 74 1
7 76 1
7 78 1
7 79 1
7 80 1
7 83 1
7 85 1
7 91 1
7 92 1
7 93 1
7 95 1
7 97 1
8 9 1
8 10 1
8 11 1
8 19 1
8 22 1
8 24 1
8 30 1
8 31 1
8 33 1
8 34 1
8 35 1
8 36 1
8 37 1
8 39 1
8 42 1
8 43 1
8 44 1
8 46 1
8 49 1
8 50 1
8 52 1
8 53 1
8 56 1
8 57 1
8 60 1
8 61 1
8 62 1
8 65 1
8 66 1
8 67 1
8 68 1
8 70 1
8 71 1
8 76 1
8 78 1
8 82 1
8 83 1
8 85 1
8 87 1
8 88 1
8 89 1
8 90 1
8 91 1
8 95 1
8 97 1
9 13 1
9 14 1
9 15 1
9 16 1
9 17 1
9 18 1
9 19 1
9 21 1
9 22 1
9 24 1
9 26 1
9 27 1
9 28 1
9 29 1
9 30 1
9 33 1
9 39 1
9 41 1
9 42 1
9 46 1
9 48 1
9 49 1
9 52 1
9 55 1
9 56 1
9 59 1
9 60 1
9 64 1
9 65 1
9 70 1
9 73 1
9 74 1
9 75 1
9 76 1
9 78 1
9 80 1
9 81 1
9 82 1
9 85 1
9 87 1
9 93 1
9 94 1
9 95 1
9 97 1
10 11 1
10 12 1
10 13 1
10 21 1
10 24 1
10 26 1
10 32 1
10 33 1
10 35 1
10 36 1
10 37 1
10 38 1
10 39 1
10 41 1
10 44 1
10 45 1
10 46 1
10 48 1
10 51 1
10 52 1
10 54 1
10 55 1
10 58 1
10 59 1
10 62 1
10 63 1
10 64 1
10 67 1
10 68 1
10 69 1
10 70 1
10 72 1
10 73 1
10 78 1
10 80 1
10 84 1
10 85 1
10 87 1
10 89 1
10 90 1
10 91 1
10 92 1
10 93 1
10 97 1
11 15 1
11 16 1
11 17 1
11 18 1
11 19 1
11 20 1
11 21 1
11 23 1
11 24 1
11 26 1
11 28 1
11 29 1
11 30 1
11 31 1
11 32 1
11 35 1
11 41 1
11 43 1
11 44 1
11 48 1
11 50 1
11 51 1
11 54 1
11 57 1
11 58 1
11 61 1
11 62 1
11 66 1
11 67 1
11 72 1
11 75 1
11 76 1
11 77 1
11 78 1
11 80 1
11 82 1
11 83 1
11 84 1
11 87 1
11 89 1
11 95 1
11 96 1
11 97 1
12 13 1
12 14 1
12 15 1
12 23 1
12 26 1
12 28 1
12 34 1
12 35 1
12 37 1
12 38 1
12 39 1
12 40 1
12 41 1
12 43 1
12 46 1
12 47 1
12 48 1
12 50 1
12 53 1
12 54 1
12 56 1
12 57 1
12 60 1
12 61 1
12 64 1
12 65 1
12 66 1
12 69 1
12 70 1
12 71 1
12 72 1
12 74 1
12 75 1
12 80 1
12 82 1
12 86 1
12 87 1
12 89 1
12 91 1
12 92 1
12 93 1
12 94 1
12 95 1
13 17 1
13 18 1
13 19 1
13 20 1
13 21 1
13 22 1
13 23 1
13 25 1
13 26 1
13 28 1
13 30 1
13 31 1
13 32 1
13 33 1
13 34 1
13 37 1
13 43 1
13 45 1
13 46 1
13 50 1
13 52 1
13 53 1
13 56 1
13 59 1
13 60 1
13 63 1
13 64 1
13 68 1
13 69 1
13 74 1
13 77 1
13 78 1
13 79 1
13 80 1
13 82 1
13 84 1
13 85 1
13 86 1
13 89 1
13 91 1
13 97 1
14 15 1
14 16 1
14 17 1
14 25 1
14 28 1
14 30 1
14 36 1
14 37 1
14 39 1
14 40 1
14 41 1
14 42 1
14 43 1
14 45 1
14 48 1
14 49 1
14 50 1
14 52 1
14 55 1
14 56 1
14 58 1
14 59 1
14 62 1
14 63 1
14 66 1
14 67 1
14 68 1
14 71 1
14 72 1
14 73 1
14 74 1
14 76 1
14 77 1
14 82 1
14 84 1
14 88 1
14 89 1
14 91 1
14 93 1
14 94 1
14 95 1
14 96 1
14 97 1
15 19 1
15 20 1
15 21 1
15 22 1
15 23 1
15 24 1
15 25 1
15 27 1
15 28 1
15 30 1
15 32 1
15 33 1
15 34 1
15 35 1
15 36 1
15 39 1
15 45 1
15 47 1
15 48 1
15 52 1
15 54 1
15 55 1
15 58 1
15 61 1
15 62 1
15 65 1
15 66 1
15 70 1
15 71 1
15 76 1
15 79 1
15 80 1
15 81 1
15 82 1
15 84 1
15 86 1
15 87 1
15 88 1
15 91 1
15 93 1
16 17 1
16 18 1
16 19 1
16 27 1
16 30 1
16 32 1
16 38 1
16 39 1
16 41 1
16 42 1
16 43 1
16 44 1
16 45 1
16 47 1
16 50 1
16 51 1
16 52 1
16 54 1
16 57 1
16 58 1
16 60 1
16 61 1
16 64 1
16 65 1
16 68 1
16 69 1
16 70 1
16 73 1
16 74 1
16 75 1
16 76 1
16 78 1
16 79 1
16 84 1
16 86 1
16 90 1
16 91 1
16 93 1
16 95 1
16 96 1
16 97 1
17 21 1
17 22 1
17 23 1
17 24 1
17 25 1
17 26 1
17 27 1
17 29 1
17 30 1
17 32 1
17 34 1
17 35 1
17 36 1
17 37 1
17 38 1
17 41 1
17 47 1
17 49 1
17 50 1
17 54 1
17 56 1
17 57 1
17 60 1
17 63 1
17 64 1
17 67 1
17 68 1
17 72 1
17 73 1
17 78 1
17 81 1
17 82 1
17 83 1
17 84 1
17 86 1
17 88 1
17 89 1
17 90 1
17 93 1
17 95 1
18 19 1
18 20 1
18 21 1
18 29 1
18 32 1
18 34 1
18 40 1
18 41 1
18 43 1
18 44 1
18 45 1
18 46 1
18 47 1
18 49 1
18 52 1
18 53 1
18 54 1
18 56 1
18 59 1
18 60 1
18 62 1
18 63 1
18 66 1
18 67 1
18 70 1
18 71 1
18 72 1
18 75 1
18 76 1
18 77 1
18 78 1
18 80 1
18 81 1
18 86 1
18 88 1
18 92 1
18 93 1
18 95 1
18 97 1
19 23 1
19 24 1
19 25 1
19 26 1
19 27 1
19 28 1
19 29 1
19 31 1
19 32 1
19 34 1
19 36 1
19 37 1
19 38 1
19 39 1
19 40 1
19 43 1
19 49 1
19 51 1
19 52 1
19 56 1
19 58 1
19 59 1
19 62 1
19 65 1
19 66 1
19 69 1
19 70 1
19 74 1
19 75 1
19 80 1
19 83 1
19 84 1
19 85 1
19 86 1
19 88 1
19 90 1
19 91 1
19 92 1
19 95 1
19 97 1
20 21 1
20 22 1
20 23 1
20 31 1
20 34 1
20 36 1
20 42 1
20 43 1
20 45 1
20 46 1
20 47 1
20 48 1
20 49 1
20 51 1
20 54 1
20 55 1
20 56 1
20 58 1
20 61 1
20 62 1
20 64 1
20 65 1
20 68 1
20 69 1
20 72 1
20 73 1
20 74 1
20 77 1
20 78 1
20 79 1
20 80 1
20 82 1
20 83 1
20 88 1
20 90 1
20 94 1
20 95 1
20 97 1
21 25 1
21 26 1
21 27 1
21 28 1
21 29 1
21 30 1
21 31 1
21 33 1
21 34 1
21 36 1
21 38 1
21 39 1
21 40 1
21 41 1
21 42 1
21 45 1
21 51 1
21 53 1
21 54 1
21 58 1
21 60 1
21 61 1
21 64 1
21 67 1
21 68 1
21 71 1
21 72 1
21 76 1
21 77 1
21 82 1
21 85 1
21 86 1
21 87 1
21 88 1
21 90 1
21 92 1
21 93 1
21 94 1
21 97 1
22 23 1
22 24 1
22 25 1
22 33 1
22 36 1
22 38 1
22 44 1
22 45 1
22 47 1
22 48 1
22 49 1
22 50 1
22 51 1
22 53 1
22 56 1
22 57 1
22 58 1
22 60 1
22 63 1
22 64 1
22 66 1
22 67 1
22 70 1
22 71 1
22 74 1
22 75 1
22 76 1
22 79 1
22 80 1
22 81 1
22 82 1
22 84 1
22 85 1
22 90 1
22 92 1
22 96 1
22 97 1
23 27 1
23 28 1
23 29 1
23 30 1
23 31 1
23 32 1
23 33 1
23 35 1
23 36 1
23 38 1
23 40 1
23 41 1
23 42 1
23 43 1
23 44 1
23 47 1
23 53 1
23 55 1
23 56 1
23 60 1
23 62 1
23 63 1
23 66 1
23 69 1
23 70 1
23 73 1
23 74 1
23 78 1
23 79 1
23 84 1
23 87 1
23 88 1
23 89 1
23 90 1
23 92 1
23 94 1
23 95 1
23 96 1
24 25 1
24 26 1
24 27 1
24 35 1
24 38 1
24 40 1
24 46 1
24 47 1
24 49 1
24 50 1
24 51 1
24 52 1
24 53 1
24 55 1
24 58 1
24 59 1
24 60 1
24 62 1
24 65 1
24 66 1
24 68 1
24 69 1
24 72 1
24 73 1
24 76 1
24 77 1
24 78 1
24 81 1
24 82 1
24 83 1
24 84 1
24 86 1
24 87 1
24 92 1
24 94 1
25 29 1
25 30 1
25 31 1
25 32 1
25 33 1
25 34 1
25 35 1
25 37 1
25 38 1
25 40 1
25 42 1
25 43 1
25 44 1
25 45 1
25 46 1
25 49 1
25 55 1
25 57 1
25 58 1
25 62 1
25 64 1
25 65 1
25 68 1
25 71 1
25 72 1
25 75 1
25 76 1
25 80 1
25 81 1
25 86 1
25 89 1
25 90 1
25 91 1
25 92 1
25 94 1
25 96 1
25 97 1
26 27 1
26 28 1
26 29 1
26 37 1
26 40 1
26 42 1
26 48 1
26 49 1
26 51 1
26 52 1
26 53 1
26 54 1
26 55 1
26 57 1
26 60 1
26 61 1
26 62 1
26 64 1
26 67 1
26 68 1
26 70 1
26 71 1
26 74 1
26 75 1
26 78 1
26 79 1
26 80 1
26 83 1
26 84 1
26 85 1
26 86 1
26 88 1
26 89 1
26 94 1
26 96 1
27 31 1
27 32 1
27 33 1
27 34 1
27 35 1
27 36 1
27 37 1
27 39 1
27 40 1
27 42 1
27 44 1
27 45 1
27 46 1
27 47 1
27 48 1
27 51 1
27 57 1
27 59 1
27 60 1
27 64 1
27 66 1
27 67 1
27 70 1
27 73 1
27 74 1
27 77 1
27 78 1
27 82 1
27 83 1
27 88 1
27 91 1
27 92 1
27 93 1
27 94 1
27 96 1
28 29 1
28 30 1
28 31 1
28 39 1
28 42 1
28 44 1
28 50 1
28 51 1
28 53 1
28 54 1
28 55 1
28 56 1
28 57 1
28 59 1
28 62 1
28 63 1
28 64 1
28 66 1
28 69 1
28 70 1
28 72 1
28 73 1
28 76 1
28 77 1
28 80 1
28 81 1
28 82 1
28 85 1
28 86 1
28 87 1
28 88 1
28 90 1
28 91 1
28 96 1
29 33 1
29 34 1
29 35 1
29 36 1
29 37 1
29 38 1
29 39 1
29 41 1
29 42 1
29 44 1
29 46 1
29 47 1
29 48 1
29 49 1
29 50 1
29 53 1
29 59 1
29 61 1
29 62 1
29 66 1
29 68 1
29 69 1
29 72 1
29 75 1
29 76 1
29 79 1
29 80 1
29 84 1
29 85 1
29 90 1
29 93 1
29 94 1
29 95 1
29 96 1
30 31 1
30 32 1
30 33 1
30 41 1
30 44 1
30 46 1
30 52 1
30 53 1
30 55 1
30 56 1
30 57 1
30 58 1
30 59 1
30 61 1
30 64 1
30 65 1
30 66 1
30 68 1
30 71 1
30 72 1
30 74 1
30 75 1
30 78 1
30 79 1
30 82 1
30 83 1
30 84 1
30 87 1
30 88 1
30 89 1
30 90 1
30 92 1
30 93 1
31 35 1
31 36 1
31 37 1
31 38 1
31 39 1
31 40 1
31 41 1
31 43 1
31 44 1
31 46 1
31 48 1
31 49 1
31 50 1
31 51 1
31 52 1
31 55 1
31 61 1
31 63 1
31 64 1
31 68 1
31 70 1
31 71 1
31 74 1
31 77 1
31 78 1
31 81 1
31 82 1
31 86 1
31 87 1
31 92 1
31 95 1
31 96 1
31 97 1
32 33 1
32 34 1
32 35 1
32 43 1
32 46 1
32 48 1
32 54 1
32 55 1
32 57 1
32 58 1
32 59 1
32 60 1
32 61 1
32 63 1
32 66 1
32 67 1
32 68 1
32 70 1
32 73 1
32 74 1
32 76 1
32 77 1
32 80 1
32 81 1
32 84 1
32 85 1
32 86 1
32 89 1
32 90 1
32 91 1
32 92 1
32 94 1
32 95 1
33 37 1
33 38 1
33 39 1
33 40 1
33 41 1
33 42 1
33 43 1
33 45 1
33 46 1
33 48 1
33 50 1
33 51 1
33 52 1
33 53 1
33 54 1
33 57 1
33 63 1
33 65 1
33 66 1
33 70 1
33 72 1
33 73 1
33 76 1
33 79 1
33 80 1
33 83 1
33 84 1
33 88 1
33 89 1
33 94 1
33 97 1
34 35 1
34 36 1
34 37 1
34 45 1
34 48 1
34 50 1
34 56 1
34 57 1
34 59 1
34 60 1
34 61 1
34 62 1
34 63 1
34 65 1
34 68 1
34 69 1
34 70 1
34 72 1
34 75 1
34 76 1
34 78 1
34 79 1
34 82 1
34 83 1
34 86 1
34 87 1
34 88 1
34 91 1
34 92 1
34 93 1
34 94 1
34 96 1
34 97 1
35 39 1
35 40 1
35 41 1
35 42 1
35 43 1
35 44 1
35 45 1
35 47 1
35 48 1
35 50 1
35 52 1
35 53 1
35 54 1
35 55 1
35 56 1
35 59 1
35 65 1
35 67 1
35 68 1
35 72 1
35 74 1
35 75 1
35 78 1
35 81 1
35 82 1
35 85 1
35 86 1
35 90 1
35 91 1
35 96 1
36 37 1
36 38 1
36 39 1
36 47 1
36 50 1
36 52 1
36 58 1
36 59 1
36 61 1
36 62 1
36 63 1
36 64 1
36 65 1
36 67 1
36 70 1
36 71 1
36 72 1
36 74 1
36 77 1
36 78 1
36 80 1
36 81 1
36 84 1
36 85 1
36 88 1
36 89 1
36 90 1
36 93 1
36 94 1
36 95 1
36 96 1
37 41 1
37 42 1
37 43 1
37 44 1
37 45 1
37 46 1
37 47 1
37 49 1
37 50 1
37 52 1
37 54 1
37 55 1
37 56 1
37 57 1
37 58 1
37 61 1
37 67 1
37 69 1
37 70 1
37 74 1
37 76 1
37 77 1
37 80 1
37 83 1
37 84 1
37 87 1
37 88 1
37 92 1
37 93 1
38 39 1
38 40 1
38 41 1
38 49 1
38 52 1
38 54 1
38 60 1
38 61 1
38 63 1
38 64 1
38 65 1
38 66 1
38 67 1
38 69 1
38 72 1
38 73 1
38 74 1
38 76 1
38 79 1
38 80 1
38 82 1
38 83 1
38 86 1
38 87 1
38 90 1
38 91 1
38 92 1
38 95 1
38 96 1
38 97 1
39 43 1
39 44 1
39 45 1
39 46 1
39 47 1
39 48 1
39 49 1
39 51 1
39 52 1
39 54 1
39 56 1
39 57 1
39 58 1
39 59 1
39 60 1
39 63 1
39 69 1
39 71 1
39 72 1
39 76 1
39 78 1
39 79 1
39 82 1
39 85 1
39 86 1
39 89 1
39 90 1
39 94 1
39 95 1
40 41 1
40 42 1
40 43 1
40 51 1
40 54 1
40 56 1
40 62 1
40 63 1
40 65 1
40 66 1
40 67 1
40 68 1
40 69 1
40 71 1
40 74 1
40 75 1
40 76 1
40 78 1
40 81 1
40 82 1
40 84 1
40 85 1
40 88 1
40 89 1
40 92 1
40 93 1
40 94 1
40 97 1
41 45 1
41 46 1
41 47 1
41 48 1
41 49 1
41 50 1
41 51 1
41 53 1
41 54 1
41 56 1
41 58 1
41 59 1
41 60 1
41 61 1
41 62 1
41 65 1
41 71 1
41 73 1
41 74 1
41 78 1
41 80 1
41 81 1
41 84 1
41 87 1
41 88 1
41 91 1
41 92 1
41 96 1
41 97 1
42 43 1
42 44 1
42 45 1
42 53 1
42 56 1
42 58 1
42 64 1
42 65 1
42 67 1
42 68 1
42 69 1
42 70 1
42 71 1
42 73 1
42 76 1
42 77 1
42 78 1
42 80 1
42 83 1
42 84 1
42 86 1
42 87 1
42 90 1
42 91 1
42 94 1
42 95 1
42 96 1
43 47 1
43 48 1
43 49 1
43 50 1
43 51 1
43 52 1
43 53 1
43 55 1
43 56 1
43 58 1
43 60 1
43 61 1
43 62 1
43 63 1
43 64 1
43 67 1
43 73 1
43 75 1
43 76 1
43 80 1
43 82 1
43 83 1
43 86 1
43 89 1
43 90 1
43 93 1
43 94 1
44 45 1
44 46 1
44 47 1
44 55 1
44 58 1
44 60 1
44 66 1
44 67 1
44 69 1
44 70 1
44 71 1
44 72 1
44 73 1
44 75 1
44 78 1
44 79 1
44 80 1
44 82 1
44 85 1
44 86 1
44 88 1
44 89 1
44 92 1
44 93 1
44 96 1
44 97 1
45 49 1
45 50 1
45 51 1
45 52 1
45 53 1
45 54 1
45 55 1
45 57 1
45 58 1
45 60 1
45 62 1
45 63 1
45 64 1
45 65 1
45 66 1
45 69 1
45 75 1
45 77 1
45 78 1
45 82 1
45 84 1
45 85 1
45 88 1
45 91 1
45 92 1
45 95 1
45 96 1
46 47 1
46 48 1
46 49 1
46 57 1
46 60 1
46 62 1
46 68 1
46 69 1
46 71 1
46 72 1
46 73 1
46 74 1
46 75 1
46 77 1
46 80 1
46 81 1
46 82 1
46 84 1
46 87 1
46 88 1
46 90 1
46 91 1
46 94 1
46 95 1
47 51 1
47 52 1
47 53 1
47 54 1
47 55 1
47 56 1
47 57 1
47 59 1
47 60 1
47 62 1
47 64 1
47 65 1
47 66 1
47 67 1
47 68 1
47 71 1
47 77 1
47 79 1
47 80 1
47 84 1
47 86 1
47 87 1
47 90 1
47 93 1
47 94 1
47 97 1
48 49 1
48 50 1
48 51 1
48 59 1
48 62 1
48 64 1
48 70 1
48 71 1
48 73 1
48 74 1
48 75 1
48 76 1
48 77 1
48 79 1
48 82 1
48 83 1
48 84 1
48 86 1
48 89 1
48 90 1
48 92 1
48 93 1
48 96 1
48 97 1
49 53 1
49 54 1
49 55 1
49 56 1
49 57 1
49 58 1
49 59 1
49 61 1
49 62 1
49 64 1
49 66 1
49 67 1
49 68 1
49 69 1
49 70 1
49 73 1
49 79 1
49 81 1
49 82 1
49 86 1
49 88 1
49 89 1
49 92 1
49 95 1
49 96 1
50 51 1
50 52 1
50 53 1
50 61 1
50 64 1
50 66 1
50 72 1
50 73 1
50 75 1
50 76 1
50 77 1
50 78 1
50 79 1
50 81 1
50 84 1
50 85 1
50 86 1
50 88 1
50 91 1
50 92 1
50 94 1
50 95 1
51 55 1
51 56 1
51 57 1
51 58 1
51 59 1
51 60 1
51 61 1
51 63 1
51 64 1
51 66 1
51 68 1
51 69 1
51 70 1
51 71 1
51 72 1
51 75 1
51 81 1
51 83 1
51 84 1
51 88 1
51 90 1
51 91 1
51 94 1
51 97 1
52 53 1
52 54 1
52 55 1
52 63 1
52 66 1
52 68 1
52 74 1
52 75 1
52 77 1
52 78 1
52 79 1
52 80 1
52 81 1
52 83 1
52 86 1
52 87 1
52 88 1
52 90 1
52 93 1
52 94 1
52 96 1
52 97 1
53 57 1
53 58 1
53 59 1
53 60 1
53 61 1
53 62 1
53 63 1
53 65 1
53 66 1
53 68 1
53 70 1
53 71 1
53 72 1
53 73 1
53 74 1
53 77 1
53 83 1
53 85 1
53 86 1
53 90 1
53 92 1
53 93 1
53 96 1
54 55 1
54 56 1
54 57 1
54 65 1
54 68 1
54 70 1
54 76 1
54 77 1
54 79 1
54 80 1
54 81 1
54 82 1
54 83 1
54 85 1
54 88 1
54 89 1
54 90 1
54 92 1
54 95 1
54 96 1
55 59 1
55 60 1
55 61 1
55 62 1
55 63 1
55 64 1
55 65 1
55 67 1
55 68 1
55 70 1
55 72 1
55 73 1
55 74 1
55 75 1
55 76 1
55 79 1
55 85 1
55 87 1
55 88 1
55 92 1
55 94 1
55 95 1
56 57 1
56 58 1
56 59 1
56 67 1
56 70 1
56 72 1
56 78 1
56 79 1
56 81 1
56 82 1
56 83 1
56 84 1
56 85 1
56 87 1
56 90 1
56 91 1
56 92 1
56 94 1
56 97 1
57 61 1
57 62 1
57 63 1
57 64 1
57 65 1
57 66 1
57 67 1
57 69 1
57 70 1
57 72 1
57 74 1
57 75 1
57 76 1
57 77 1
57 78 1
57 81 1
57 87 1
57 89 1
57 90 1
57 94 1
57 96 1
57 97 1
58 59 1
58 60 1
58 61 1
58 69 1
58 72 1
58 74 1
58 80 1
58 81 1
58 83 1
58 84 1
58 85 1
58 86 1
58 87 1
58 89 1
58 92 1
58 93 1
58 94 1
58 96 1
59 63 1
59 64 1
59 65 1
59 66 1
59 67 1
59 68 1
59 69 1
59 71 1
59 72 1
59 74 1
59 76 1
59 77 1
59 78 1
59 79 1
59 80 1
59 83 1
59 89 1
59 91 1
59 92 1
59 96 1
60 61 1
60 62 1
60 63 1
60 71 1
60 74 1
60 76 1
60 82 1
60 83 1
60 85 1
60 86 1
60 87 1
60 88 1
60 89 1
60 91 1
60 94 1
60 95 1
60 96 1
61 65 1
61 66 1
61 67 1
61 68 1
61 69 1
61 70 1
61 71 1
61 73 1
61 74 1
61 76 1
61 78 1
61 79 1
61 80 1
61 81 1
61 82 1
61 85 1
61 91 1
61 93 1
61 94 1
62 63 1
62 64 1
62 65 1
62 73 1
62 76 1
62 78 1
62 84 1
62 85 1
62 87 1
62 88 1
62 89 1
62 90 1
62 91 1
62 93 1
62 96 1
62 97 1
63 67 1
63 68 1
63 69 1
63 70 1
63 71 1
63 72 1
63 73 1
63 75 1
63 76 1
63 78 1
63 80 1
63 81 1
63 82 1
63 83 1
63 84 1
63 87 1
63 93 1
63 95 1
63 96 1
64 65 1
64 66 1
64 67 1
64 75 1
64 78 1
64 80 1
64 86 1
64 87 1
64 89 1
64 90 1
64 91 1
64 92 1
64 93 1
64 95 1
65 69 1
65 70 1
65 71 1
65 72 1
65 73 1
65 74 1
65 75 1
65 77 1
65 78 1
65 80 1
65 82 1
65 83 1
65 84 1
65 85 1
65 86 1
65 89 1
65 95 1
65 97 1
66 67 1
66 68 1
66 69 1
66 77 1
66 80 1
66 82 1
66 88 1
66 89 1
66 91 1
66 92 1
66 93 1
66 94 1
66 95 1
66 97 1
67 71 1
67 72 1
67 73 1
67 74 1
67 75 1
67 76 1
67 77 1
67 79 1
67 80 1
67 82 1
67 84 1
67 85 1
67 86 1
67 87 1
67 88 1
67 91 1
67 97 1
68 69 1
68 70 1
68 71 1
68 79 1
68 82 1
68 84 1
68 90 1
68 91 1
68 93 1
68 94 1
68 95 1
68 96 1
68 97 1
69 73 1
69 74 1
69 75 1
69 76 1
69 77 1
69 78 1
69 79 1
69 81 1
69 82 1
69 84 1
69 86 1
69 87 1
69 88 1
69 89 1
69 90 1
69 93 1
70 71 1
70 72 1
70 73 1
70 81 1
70 84 1
70 86 1
70 92 1
70 93 1
70 95 1
70 96 1
70 97 1
71 75 1
71 76 1
71 77 1
71 78 1
71 79 1
71 80 1
71 81 1
71 83 1
71 84 1
71 86 1
71 88 1
71 89 1
71 90 1
71 91 1
71 92 1
71 95 1
72 73 1
72 74 1
72 75 1
72 83 1
72 86 1
72 88 1
72 94 1
72 95 1
72 97 1
73 77 1
73 78 1
73 79 1
73 80 1
73 81 1
73 82 1
73 83 1
73 85 1
73 86 1
73 88 1
73 90 1
73 91 1
73 92 1
73 93 1
73 94 1
73 97 1
74 75 1
74 76 1
74 77 1
74 85 1
74 88 1
74 90 1
74 96 1
74 97 1
75 79 1
75 80 1
75 81 1
75 82 1
75 83 1
75 84 1
75 85 1
75 87 1
75 88 1
75 90 1
75 92 1
75 93 1
75 94 1
75 95 1
75 96 1
76 77 1
76 78 1
76 79 1
76 87 1
76 90 1
76 92 1
77 81 1
77 82 1
77 83 1
77 84 1
77 85 1
77 86 1
77 87 1
77 89 1
77 90 1
77 92 1
77 94 1
77 95 1
77 96 1
77 97 1
78 79 1
78 80 1
78 81 1
78 89 1
78 92 1
78 94 1
79 83 1
79 84 1
79 85 1
79 86 1
79 87 1
79 88 1
79 89 1
79 91 1
79 92 1
79 94 1
79 96 1
79 97 1
80 81 1
80 82 1
80 83 1
80 91 1
80 94 1
80 96 1
81 85 1
81 86 1
81 87 1
81 88 1
81 89 1
81 90 1
81 91 1
81 93 1
81 94 1
81 96 1
82 83 1
82 84 1
82 85 1
82 93 1
82 96 1
83 87 1
83 88 1
83 89 1
83 90 1
83 91 1
83 92 1
83 93 1
83 95 1
83 96 1
84 85 1
84 86 1
84 87 1
84 95 1
85 89 1
85 90 1
85 91 1
85 92 1
85 93 1
85 94 1
85 95 1
85 97 1
86 87 1
86 88 1
86 89 1
86 97 1
87 91 1
87 92 1
87 93 1
87 94 1
87 95 1
87 96 1
87 97 1
88 89 1
88 90 1
88 91 1
89 93 1
89 94 1
89 95 1
89 96 1
89 97 1
90 91 1
90 92 1
90 93 1
91 95 1
91 96 1
91 97 1
92 93 1
92 94 1
92 95 1
93 97 1
94 95 1
94 96 1
94 97 1
96 97 1
