120 1680
79 81 1
79 82 1
79 83 1
79 84 1
79 85 1
79 86 1
79 87 1
79 88 1
79 89 1
79 90 1
79 91 1
79 92 1
79 105 1
79 106 1
79 119 1
80 81 1
80 82 1
80 83 1
80 84 1
80 85 1
80 86 1
80 87 1
80 88 1
80 89 1
80 90 1
80 91 1
80 93 1
80 105 1
80 107 1
80 119 1
81 82 1
81 83 1
81 84 1
81 85 1
81 86 1
81 87 1
81 88 1
81 89 1
81 90 1
81 91 1
81 94 1
81 105 1
81 108 1
81 119 1
82 83 1
82 84 1
82 85 1
82 86 1
82 87 1
82 88 1
82 89 1
82 90 1
82 91 1
82 95 1
82 105 1
82 109 1
82 119 1
83 84 1
83 85 1
83 86 1
83 87 1
83 88 1
83 89 1
83 90 1
83 91 1
83 96 1
83 105 1
83 110 1
83 119 1
84 85 1
84 86 1
84 87 1
84 88 1
84 89 1
84 90 1
84 91 1
84 97 1
84 105 1
84 111 1
84 119 1
85 86 1
85 87 1
85 88 1
85 89 1
85 90 1
85 91 1
85 98 1
85 105 1
85 112 1
85 119 1
86 87 1
86 88 1
86 89 1
86 90 1
86 91 1
86 99 1
86 105 1
86 113 1
86 119 1
87 88 1
87 89 1
87 90 1
87 91 1
87 100 1
87 105 1
87 114 1
87 119 1
88 89 1
88 90 1
88 91 1
88 101 1
88 105 1
88 115 1
88 119 1
89 90 1
89 91 1
89 102 1
89 105 1
89 116 1
89 119 1
90 91 1
90 103 1
90 105 1
90 117 1
90 119 1
91 104 1
91 105 1
91 118 1
91 119 1
92 93 1
92 94 1
92 95 1
92 96 1
92 97 1
92 98 1
92 99 1
92 100 1
92 101 1
92 102 1
92 103 1
92 104 1
92 105 1
92 106 1
92 120 1
93 94 1
93 95 1
93 96 1
93 97 1
93 98 1
93 99 1
93 100 1
93 101 1
93 102 1
93 103 1
93 104 1
93 105 1
93 107 1
93 120 1
94 95 1
94 96 1
94 97 1
94 98 1
94 99 1
94 100 1
94 101 1
94 102 1
94 103 1
94 104 1
94 105 1
94 108 1
94 120 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 101 1
95 102 1
95 103 1
95 104 1
95 105 1
95 109 1
95 120 1
96 97 1
96 98 1
96 99 1
96 100 1
96 101 1
96 102 1
96 103 1
96 104 1
96 105 1
96 110 1
96 120 1
97 98 1
97 99 1
97 100 1
97 101 1
97 102 1
97 103 1
97 104 1
97 105 1
97 111 1
97 120 1
98 99 1
98 100 1
98 101 1
98 102 1
98 103 1
98 104 1
98 105 1
98 112 1
98 120 1
99 100 1
99 101 1
99 102 1
99 103 1
99 104 1
99 105 1
99 113 1
99 120 1
100 101 1
100 102 1
100 103 1
100 104 1
100 105 1
100 114 1
100 120 1
101 102 1
101 103 1
101 104 1
101 105 1
101 115 1
101 120 1
102 103 1
102 104 1
102 105 1
102 116 1
102 120 1
103 104 1
103 105 1
103 117 1
103 120 1
104 105 1
104 118 1
104 120 1
105 119 1
105 120 1
106 107 1
106 108 1
106 109 1
106 110 1
106 111 1
106 112 1
106 113 1
106 114 1
106 115 1
106 116 1
106 117 1
106 118 1
106 119 1
106 120 1
107 108 1
107 109 1
107 110 1
107 111 1
107 112 1
107 113 1
107 114 1
107 115 1
107 116 1
107 117 1
107 118 1
107 119 1
107 120 1
108 109 1
108 110 1
108 111 1
108 112 1
108 113 1
108 114 1
108 115 1
108 116 1
108 117 1
108 118 1
108 119 1
108 120 1
109 110 1
109 111 1
109 112 1
109 113 1
109 114 1
109 115 1
109 116 1
109 117 1
109 118 1
109 119 1
109 120 1
110 111 1
110 112 1
110 113 1
110 114 1
110 115 1
110 116 1
110 117 1
110 118 1
110 119 1
110 120 1
111 112 1
111 113 1
111 114 1
111 115 1
111 116 1
111 117 1
111 118 1
111 119 1
111 120 1
112 113 1
112 114 1
112 115 1
112 116 1
112 117 1
112 118 1
112 119 1
112 120 1
113 114 1
113 115 1
113 116 1
113 117 1
113 118 1
113 119 1
113 120 1
114 115 1
114 116 1
114 117 1
114 118 1
114 119 1
114 120 1
115 116 1
115 117 1
115 118 1
115 119 1
115 120 1
116 117 1
116 118 1
116 119 1
116 120 1
117 118 1
117 119 1
117 120 1
118 119 1
118 120 1
119 120 1
